Warehouse code	Item code	Item Description	Stock on Hand
ZBF12T	31401503DG00085	Gasket MAIN DOOR 350L SPIN	0
ZBF12T	31401503DG00086	Gasket FRZR DOOR 290L SPIN	0
ZBF12T	31401503DG00087	Gasket FRZR DOOR 350L SPIN	0
ZBF12T	31401503DG00108	Gasket MAIN DOOR 200L EDGE	0
ZBF12T	31401503DG00154	Gasket FRZR DOOR 240L FF	5
ZBF12T	31401503DG00159	Gasket DETERGENT MIXR LID FATL	3
ZBF12T	31401503DG00189	Gasket Rubber MAIN DOOR	2
ZBF12T	31401503DG00304	Gasket DOOR INNER 99.5L MED	1
ZBF12T	31401503DG00306	Gasket DOOR OUTER 99.5L MED	1
ZBF12T	31401503DG00371	Gasket MAIN DOOR 255L TWIN	0
ZBF12T	31401503DG00372	Gasket MAIN DOOR 225L TWIN	59
ZBF12T	31401503DG00706	Gasket 300 L	1
ZBF12T	31401503DG00979	Gasket EPDM 7X9 PROFILE CUBE	1
ZBF12T	31401503DG01910	Gasket Soft PVC DOOR GMF 125	0
ZBF12T	31401503DG02687	Gasket Silicone Sq. Innr Insu	1
ZBF12T	31401503DG02830	Gasket FRZR DOOR 305L SPIN	1
ZBF12T	31401503DG03086	Gasket Soft PVC MD Striker245L	0
ZBF12T	31401503DG03263	Gasket Main Door Rio Plus	2
ZBF12T	31401503DG03389	Gasket MD Ariana 502L 072347	1
ZBF12T	31401503DG03405	Gasket Main Door 258L 16mm	0
ZBF12T	31401503DG03407	Gasket Frzr Door 258L 16mm	0
ZBF12T	31401503DG03540	Gasket Soft PVC Ready 300L HT	3
ZBF12T	31401503DG03541	Gasket Soft PVC Ready 400L HT	0
ZBF12T	31401503DG03542	Gasket Soft PVC Ready 500L HT	0
ZBF12T	31401503DG03638	Gasket 12.5 MD Striker 200L	0
ZBF12T	32101502SD00005	PCBA Main Control Brd Assembly	3
ZBF12T	32101502SD00008	PCBA Main Pcb (2 Con) Gree	1
ZBF12T	32101502SD00011	PCBA Disp Pcb (1 Connector)	1
ZBF12T	32101502SD00014	PCBA Display Pcb Midea	17
ZBF12T	32101502SD00035	PCBA Main Pcb Gree 30135296	1
ZBF12T	32101502SD00036	PCBA Display Pcb Gree 30565088	1
ZBF12T	32101502SD00040	PCBA Main Pcb Gree 30035563	1
ZBF12T	32101502SD00042	PCBA Main Pcb Gree 30135053	3
ZBF12T	32101502SD00043	PCBA Display Gree 30540012	1
ZBF12T	32101502SD00054	PCBA Hi-low Volt Control Bord	1
ZBF12T	32101502SD00067	PCBA Main Pcb Midea	4
ZBF12T	32101502SD00068	PCBA Main Control Board Midea	1
ZBF12T	32101502SD00089	PCBA Main Pcb Midea	1
ZBF12T	32101502SD00096	PCBA Odu Pcb Midea	1
ZBF12T	32101502SD00099	PCBA Main Pcb Midea	1
ZBF12T	32101502SD00107	PCBA Main Pcb Gree 30135602	2
ZBF12T	32101502SD00110	PCBA Display Pcb Gree	1
ZBF12T	32101502SD00113	PCBA Pcb Gree 30135602	1
ZBF12T	32101502SD00122	PCBA Electric Box Assembly	2
ZBF12T	32101502SD00128	PCBA Display Pcb(dgtl) TCL	1
ZBF12T	32101502SD00129	PCBA Main Pcb(digital) TCL	1
ZBF12T	32101502SD00139	PCBA Display Board Gree	1
ZBF12T	32101502SD00141	PCBA Main Board Gree 30135241	2
ZBF12T	32101502SD00144	PCBA Main Board Gree 30135609	1
ZBF12T	32101502SD00147	PCBA Electric Box Assembly STD	3
ZBF12T	32101502SD00154	PCBA Display Pcb Power Cool	4
ZBF12T	32101502SD00155	PCBA Main Pcb(digital) Power	2
ZBF12T	32101502SD00156	PCBA Display Pcb(digital)power	5
ZBF12T	32101502SD00157	PCBA Main Pcb(digital) Power	2
ZBF12T	32101502SD00158	PCBA Display Pcb Power Cool 1	5
ZBF12T	32101502SD00160	PCBA Main Contrl Board Galanz	1
ZBF12T	32101502SD00176	PCBA Electrical Box TCL	2
ZBF12T	32101502SD00178	PCBA Main Pcb TCL 1090430106`	0
ZBF12T	32101502SD00190	PCBA SAWM 2 RoHS STD	1
ZBF12T	32101502SD00191	PCBA SAWM RoHS STD	1
ZBF12T	32101502SD00210	PCBA Capsence pcb edgedigi	2
ZBF12T	32101502SD00211	PCBA Controlcardedgedigi RoHS	6
ZBF12T	32101502SD00212	PCBA Pot pcb edgedigi RoHS STD	4
ZBF12T	32101502SD00213	PCBA Display pcb spin door	2
ZBF12T	32101502SD00214	PCBA Control card spin door	3
ZBF12T	32101502SD00215	PCBA Led pcb spin RoHS STD	2
ZBF12T	32101502SD00219	PCBA Freezer led pcb nxw RoHS	1
ZBF12T	32101502SD00221	PCBA Control pcb nxw jtrt RoHS	1
ZBF12T	32101502SD00228	PCBA Display pcb gfe 25	1
ZBF12T	32101502SD00229	PCBA Power pcb gfe 25 muziplay	2
ZBF12T	32101502SD00231	PCBA Main pcb base+2 620 pfh	1
ZBF12T	32101502SD00232	PCBA Main pcb prem 2 650 phu	4
ZBF12T	32101502SD00235	PCBA Ir pcb wt usonic parts	2
ZBF12T	32101502SD00305	PCBA BASE VERSION FOR NEW FATL	2
ZBF12T	32101502SD00306	PCBA BASE+1 VERSION FOR NEW	0
ZBF12T	32101502SD00309	PCBA SPIN CNTRLR DOOR ELX CPCB	1
ZBF12T	32101502SD00311	PCBA SPIN CONTROLLER MAIN PCB	0
ZBF12T	32101502SD00312	PCBA PROG TIMER UNIT RoHS STD	0
ZBF12T	32101502SD00382	PCBA CONTROL PANEL	1
ZBF12T	32101502SD00383	PCBA PCB GMX25CA3MJZ Galanz	1
ZBF12T	32101502SD00388	PCBA PCB GMX30CA1SIM Midea	1
ZBF12T	32101502SD00390	PCBA Rprd PCB GMX20CA1/A2	1
ZBF12T	32101502SD00393	PCBA PCB GMX28CA1MKM Midea	1
ZBF12T	32101502SD00394	PCBA PCB GMX28CA1MKM Midea	0
ZBF12T	32101502SD00398	PCBA PCB GME25GP1MKM Midea	0
ZBF12T	32101502SD00400	PCBA WAVE FILTER 20CM	1
ZBF12T	32101502SD00405	PCBA NOISE FILTER GMX20GA5WKM	1
ZBF12T	32101502SD00407	PCBA NOISE FILTER GMS18M07WHHM	1
ZBF12T	32101502SD00409	PCBA CONTROL CARD (SOAK)	1
ZBF12T	32101502SD00411	PCBA PCB GWT6510WEV Vestel	1
ZBF12T	32101502SD00412	PCBA PCB GWT5008WEV Vestel	1
ZBF12T	32101502SD00419	PCBA MEDICAL REF DC CARD MODEL	1
ZBF12T	32101502SD00423	PCBA DISPLAY PCB GSC18FN3WOU	0
ZBF12T	32101502SD00428	PCBA DISPLAY PCB GSC12FR3WNT	1
ZBF12T	32101502SD00433	PCBA MAIN PCB	2
ZBF12T	32101502SD00442	PCBA MAIN+DISPLAY PCB	2
ZBF12T	32101502SD00447	PCBA MAIN+DISPLAY PCB	3
ZBF12T	32101502SD00456	PCBA DISPLAY PCB GSC18FE5 WJM	2
ZBF12T	32101502SD00466	PCBA DISPLAY PCB GSC24TSZ3RWPT	1
ZBF12T	32101502SD00475	PCBA MAIN PCB GWC10TGZ2RWPT	2
ZBF12T	32101502SD00479	PCBA PCB GMX20CA5MKZ RoHS	1
ZBF12T	32101502SD00500	PCBA Rprd PCB GMG17E07	1
ZBF12T	32101502SD00550	PCBA PCB GMX20GA8/9B/PLM RoHS	1
ZBF12T	32101502SD00560	PCBA PCB GME34CA1 MKZ RoHS	1
ZBF12T	32101502SD00561	PCBA PCB GME34CA1 MKZ RoHS	1
ZBF12T	32101502SD00562	PCBA CTRL PNL ASSY GME34CA1MKZ	1
ZBF12T	32101502SD00727	PCBA NXW GD MAG SENSOR PCB	1
ZBF12T	32101502SD00738	PCBA PCB PB155-600 UPS	2
ZBF12T	32101502SD00740	PCBA PCB ASSY 800VA SUPREME	2
ZBF12T	32101502SD00741	PCBA PCB ASSY 140AMP SUPREME	3
ZBF12T	32101502SD00754	PCBA F4CARDWH	1
ZBF12T	32101502SD00755	PCBA ELEC.CARD A-COAT	4
ZBF12T	32101502SD00756	PCBA ELEC.CARD F4 A-COAT	5
ZBF12T	32101502SD00762	PCBA Rprd PCB(BASE VERSION)NEW	1
ZBF12T	32101502SD00764	PCBA Rprd MN PCB(BASE+2)FR NEW	4
ZBF12T	32101502SD00783	PCBA PCB AHP-016 MWOSV01 GP200	2
ZBF12T	32101502SD00784	PCBA LED Set G R Y with PCB RO	3
ZBF12T	32101502SD00787	PCBA PCB ASS 24VDC SMPS PUREZA	2
ZBF12T	32101502SD00810	PCBA MAIN PCB ACSTAB150-280V	1
ZBF12T	32101502SD00811	PCBA MAIN PCB G500X9 RoHS STD	3
ZBF12T	32101502SD00812	PCBA DISPLAY PCBG500X9 RoHS	1
ZBF12T	32101502SD00850	PCBA MAIN PCB AC STAB 165 RoHS	2
ZBF12T	32101502SD00851	PCBA MAIN PCB AC STAB 135 RoHS	3
ZBF12T	32101502SD00852	PCBA MAIN PCB AC STAB 110 RoHS	1
ZBF12T	32101502SD00856	PCBA DISPLAY PCB RSEON603 RoHS	1
ZBF12T	32101502SD00859	PCBA PCB FRZR LED BACKLAMP	1
ZBF12T	32101502SD00916	PCBA PCB CAPSENSE	1
ZBF12T	32101502SD00928	PCBA PCB GWF651 RoHS Wing	1
ZBF12T	32101502SD00932	PCBA Rprd PCB HIGH END	0
ZBF12T	32101502SD00933	PCBA Rprd PCB HIGH END	0
ZBF12T	32101502SD00934	PCBA Rprd PCB GWF650FH HOT REP	7
ZBF12T	32101502SD00935	PCBA Rprd PCB GWF650FC COLD	9
ZBF12T	32101502SD00959	PCBA PCB Disp GSC12F/S	3
ZBF12T	32101502SD00961	PCBA PCB Disp GSC 12 FFZH/ DG5	1
ZBF12T	32101502SD00964	PCBA PCB Main GSC 12 FFZH/DG3	1
ZBF12T	32101502SD00966	PCBA PCB Main GSC18F/SFZM3RWPM	1
ZBF12T	32101502SD00967	PCBA PCB Disp GSC 18FFZH3 RWPH	1
ZBF12T	32101502SD01842	PCBA FILTER ASSEMBLY FOR ELE	37
ZBF12T	32101502SD01858	PCBA DISPLAY PCB GWC18UGZ3WPR	1
ZBF12T	32101502SD01866	PCBA DISPLAY PCB GSC 18 SFZH 3	1
ZBF12T	32101502SD01874	PCBA DISPLAY PCB EON 2 WM	3
ZBF12T	32101502SD01877	PCBA IDU PCB 1.5T EESL Gree	2
ZBF12T	32101502SD01878	PCBA ODU PCB EESL Gree	1
ZBF12T	32101502SD01921	PCBA DOOR LOCK CARD STD	500
ZBF12T	32101502SD01926	PCBA DC BLDC motor drive	1
ZBF12T	32101502SD01970	PCBA PCB Disp GSC18EE5GWQG	1
ZBF12T	32101502SD02035	PCBA E.KART/FLA475FFF WFEON700	2
ZBF12T	32101502SD02036	PCBA LCD CARD GR WBUZZER	1
ZBF12T	32101502SD02045	PCBA E.CARD  GWFEON700PAE	2
ZBF12T	32101502SD02046	PCBA E.CARD+Buzr DISP	2
ZBF12T	32101502SD02218	PCBA PCB Assly GME720CP1/CF1PM	0
ZBF12T	32101502SD02223	PCBA PCB ASSLY GME723CF3PM	4
ZBF12T	32101502SD02224	PCBA NOISE FILTR ASSLY	1
ZBF12T	32101502SD02239	PCBA P.C.Board GME725CF1&CF2	3
ZBF12T	32101502SD02241	PCBA PCB 12V to 6V with 5K NTC	0
ZBF12T	32101502SD02248	PCBA 24K ODU PCB Megmeet	1
ZBF12T	32101502SD02268	PCBA IDU PCB GIC24BAH5GWQG	1
ZBF12T	32101502SD02282	PCBA IDU PCB GSC 18 AMINV 3	2
ZBF12T	32101502SD02290	PCBA I-Transform UI PCB	0
ZBF12T	32101502SD02293	PCBA PCB Assly GME728CF1PM C18	0
ZBF12T	32101502SD02294	PCBA PCB GME720GF1PZ Galanz UL	1
ZBF12T	32101502SD02300	PCBA PCB Conv GME730CR1PZ UL94	3
ZBF12T	32101502SD02320	PCBA CCD asly	1
ZBF12T	32101502SD02321	PCBA Disply PCB GSC18 RGN	2
ZBF12T	32101502SD02325	PCBA PCB GME734CR1PM Midea	2
ZBF12T	32101502SD02354	PCBA Cntrl crd asy 470L RT	1
ZBF12T	32101502SD02355	PCBA Cntrl crd asy 580L RT	1
ZBF12T	32101502SD02357	PCBA Main IDU GIC18SINV WQR	4
ZBF12T	32101502SD02408	PCBA Digital Display Audra	1
ZBF12T	32101502SD02447	PCBA PCB WFEON7010PASC Vestel	3
ZBF12T	32101502SD02448	PCBA LCD CARD GROUP	2
ZBF12T	32101502SD02449	PCBA PCB WFEON6010PAEC Vestel	3
ZBF12T	32101502SD02498	PCBA Spin Base With BLDC	0
ZBF12T	32101502SD02519	PCBA PCB 2 GME528CIP1QM Midea	0
ZBF12T	32101502SD02599	PCBA MAIN PCB GSC 12ATC3-WSA	3
ZBF12T	32101502SD02601	PCBA MAIN PCB GSC 18ATC3-WSA	1
ZBF12T	32101502SD02633	PCBA 12K 3Star R32 INV ODU	3
ZBF12T	32101502SD02639	PCBA 18K 3Star R290 INV ODU	0
ZBF12T	32101502SD02640	PCBA 18K 5Star R290 INV ODU	2
ZBF12T	32101502SD02641	PCBA Asy Display 18K 3S Eco	6
ZBF12T	32101502SD02655	PCBA Main PCB GWC12UTC5WSA	1
ZBF12T	32101502SD02695	PCBA Main PCB GIC18WTC3WSB TCL	1
ZBF12T	32101502SD02697	PCBA Invtr ODU GIC12GTC5WSA	1
ZBF12T	32101502SD02703	PCBA Main GIC18NTC3WSA	2
ZBF12T	32101502SD02744	PCBA AC NEW CNTL CRD 4LED RoHS	1
ZBF12T	32101502SD02748	PCBA Main ODU INV GIC24LTC3	1
ZBF12T	32101502SD02749	PCBA Main IDU GIC 24LTC3WSA	1
ZBF12T	32101502SD02769	PCBA SPIN REFRESH BASE INVERTR	0
ZBF12T	32101502SD02776	PCBA GME 720 CP2 QZ Plain	2
ZBF12T	32101502SD02795	PCBA Elect Ctrl Module GMF	0
ZBF12T	32101502SD02824	PCBA Spin Base Q1 Protcn RoHS	4
ZBF12T	32101502SD02847	PCBA Spin Base Bldc Q1Prt RoHS	3
ZBF12T	32101502SD02872	PCBA Main IDU GIC12HTC5WTA	1
ZBF12T	32101502SD02873	PCBA Main ODU GIC12HTC5WTA	0
ZBF12T	32101502SD02876	PCBA Main IDU GIC18FTC3WTA	3
ZBF12T	32101502SD02877	PCBA ODU GIC 18 FTC 3 WTA	2
ZBF12T	32101502SD02878	PCBA Main IDU GIC18HTC5WTA	1
ZBF12T	32101502SD02879	PCBA ODU GIC 18 HTC 5 WTA	1
ZBF12T	32101502SD02880	PCBA Mn AC Stb 4KVA 130-280VA	0
ZBF12T	32101502SD02883	PCBA Dpl AC Stb 4KVA 110-280VA	2
ZBF12T	32101502SD02884	PCBA Mn AC Stb 4KVA 175-280VA	1
ZBF12T	32101502SD02885	PCBA Dpl AC Stb 4KVA 175-280VA	1
ZBF12T	32101502SD02886	PCBA Mn AC Stb 4KVA 85-280VA	1
ZBF12T	32101502SD02887	PCBA Dpl AC Stb 4KVA 85-280VA	1
ZBF12T	32101502SD02890	PCBA Mn AC Stb 4KVA 130-280VC	1
ZBF12T	32101502SD02892	PCBA Mn AC Stb 4KVA 110-280VC	1
ZBF12T	32101502SD02893	PCBA Dpl AC Stb 4KVA 110-280VC	1
ZBF12T	32101502SD02896	PCBA Main Card VMTR110-270V	1
ZBF12T	32101502SD02897	PCBA Main Cntrl Card VBC 20	1
ZBF12T	32101502SD02898	PCBA Main Cntrl Card VBC 30	1
ZBF12T	32101502SD02899	PCBA Mn AC Stb 4KVA 150-280VC	1
ZBF12T	32101502SD02902	PCBA Main IDU GIC 12WTC5 WTA	1
ZBF12T	32101502SD02952	PCBA Spin Top FxSpd Q1Prt RoHS	1
ZBF12T	32101502SD02960	PCBA Main IDU GSC18NTC3 WTA	1
ZBF12T	32101502SD03013	PCBA MGNS WM Heater model	0
ZBF12T	32101502SD03027	PCBA CntlPnl Disp Eon2	2
ZBF12T	32101502SD03075	PCBA Pwr Eon2 Allure GS	0
ZBF12T	32101502SD03096	PCBA Card 13ZSI VY2/EL/20	1
ZBF12T	32101502SD03097	PCBA Ele12BUI/UTI/1Z VA24	1
ZBF12T	32101502SD03099	PCBA Ele 12UNF VT11 IND	1
ZBF12T	32101502SD03122	PCBA Mn Cnt Pnl RC-67WS	1
ZBF12T	32101502SD03123	PCBA Red LED RC-73WC MD	1
ZBF12T	32101502SD03127	PCBA Inv Comp RC-73WC MD	1
ZBF12T	32101502SD03153	PCBA Main GSC 18 ITC3 WTA	1
ZBF12T	32101502SD03175	PCBA Chrt Rcrdr PwrSpSMPS	1
ZBF12T	32101502SD03201	PCBA Insulin Cooler Logic	3
ZBF12T	32101502SD03205	PCBA Main Ref Stablzr X8+	0
ZBF12T	32101502SD03238	PCBA MAIN GIC 18 IGC5 WUA	2
ZBF12T	32101502SD03239	PCBA ODU INV GIC 18ITC3 WUA	1
ZBF12T	32101502SD03269	PCBA MOD Cnl Crd Edgedigi RoHS	2
ZBF12T	32101502SD03272	PCBA Main PCB Ref Stab X8	4
ZBF12T	32101502SD03275	PCBA DgDispCardRefStabX9A	1
ZBF12T	32101502SD03279	PCBA NXW GD Display PCB	2
ZBF12T	32101502SD03284	PCBA ODU Cntrl GIC18NTC3 WUA	4
ZBF12T	32101502SD03301	PCBA ADR Rfrsh Bs 7.5 Alr Tub	1
ZBF12T	32101502SD03321	PCBA Power GME728CIPRM Midea	2
ZBF12T	32101502SD03355	PCBA NJTRT Cntrl Fan IC Protn	2
ZBF12T	32101502SD03356	PCBA iTransform Base RANGE 1	2
ZBF12T	32101502SD03393	PCBA Spin LED Strip PCB 1W	2
ZBF12T	32101502SD03401	PCBA Main DWT EON MGNS 8C NF	0
ZBF12T	32101502SD03402	PCBA Disp DWT EON MGNS 8C NF	1
ZBF12T	32101502SD03405	PCBA IDU PCB 12K AC Motor	1
ZBF12T	32101502SD03443	PCBA MOD ODU GIC18WTC3WSB STD	1
ZBF12T	32101502SD03450	PCBA MOD Board GME725CF1&CF2	5
ZBF12T	32101502SD03467	PCBA MOD Mn IDU GSC18NTC3WTA	1
ZBF12T	32101502SD03474	PCBA IDU PCB 18K5S 2022	0
ZBF12T	32101502SD03504	PCBA MnSt5 FncNBLDC w/o Remote	2
ZBF12T	32101502SD03507	PCBA MnSt 7 Function Non BLDC	1
ZBF12T	32101502SD03514	PCBA Common WIFI Module ESP	1
ZBF12T	32101502SD03515	PCBA Driver Board Wanbao BLDC	1
ZBF12T	32101502SD03527	PCBA Main GIC 18 PGC 5 WVA	1
ZBF12T	32101502SD03529	PCBA MOD Capsence pcb edgedigi	1
ZBF12T	32101502SD03531	PCBA MOD BLDC  Mini LTVS	50
ZBF12T	32101502SD03533	PCBA MOD BLDC TVS MINI Spin 4*	7
ZBF12T	32101502SD03544	PCBA ODU PCB ST 18K5S 2022	0
ZBF12T	32101502SD03546	PCBA IDUST 12KPG Laxmi Remote	1
ZBF12T	32101502SD03549	PCBA ODURE 12KPG Laxmi Remote	2
ZBF12T	32101502SD03550	PCBA MOD NON DAC PCB OLD PCB	0
ZBF12T	32101502SD03581	PCBA iTrans Base R1 3S ILJIN	1
ZBF12T	32101502SD03586	PCBA ODU GIC 24PTC3 WVA PGTL	1
ZBF12T	32101502SD03593	PCBA iTrans Base R2 ILJIN	1
ZBF12T	32101502SD03611	PCBA 12k5S 5 2022 STIDU	2
ZBF12T	32101502SD03612	PCBA 12k5S 5 2022 TIODU	1
ZBF12T	32101502SD03620	PCBA TI 12k ODU for WWA	2
ZBF12T	32101502SD03659	PCBA MOD ODU GIC18DINV3RWQH	1
ZBF12T	32101502SD03710	PCBA ODU 17K 3star TI	5
ZBF12T	32101502SD03741	PCBA ODU 20K 3star TI	1
ZBF12T	32101502SD03791	PCBA Switching AC Drain Pump	2
ZBF12T	32101502SD03814	PCBA ODU 12K 5star V2 Renesas	1
ZBF12T	32101502SD03865	PCBA ODU 12K 3* Vave TI	1
ZBF12T	32101502SD03868	PCBA Drain Pump IDU Renesas	3
ZBF12T	32101502SD03873	PCBA WFC 18UTC3-WWA Amber	2
ZBF12T	32101502SD03876	PCBA ODU SIC 18ITC5 WWR Amber	3
ZBF12T	32101502SD03877	PCBA IDU SIH 18ITC3 WWR Amber	1
ZBF12T	32101502SD03879	PCBA IDU SFC 18PTC3 WWP PGTL	2
ZBF12T	32101502SD03880	PCBA IDU SIC 18PTC4 WWP PGTL	4
ZBF12T	32101502SD03881	PCBA ODU Cntl SIC 18PTC4 WWP	3
ZBF12T	32101502SD03892	PCBA BLDC Board GMHVI7 NwEngy	0
ZBF12T	32101502SD03906	PCBA IDU PCB 13K 3star Renesas	1
ZBF12T	32101502SD03923	PCBA Mn IDU WIC 18UTC3 WWA	1
ZBF12T	32101502SD03925	PCBA ODU PCB WIC 18UTC5 WWA	2
ZBF12T	32101502SD03926	PCBA Mn IDU SFC 18LTC3 WWR	1
ZBF12T	32101502SD03928	PCBA Medical Ref Stabilizer CE	0
ZBF12T	32101502SD03934	PCBA IDU 17K 3star V2 Renesas	1
ZBF12T	32101502SD03937	PCBA ODU 17K 3star V2 TI	1
ZBF12T	32101502SD03939	PCBA IDU Mn SIC 18ITC5 WWA	1
ZBF12T	32101502SD03940	PCBA IDU Mn SIC 18ITC5 WWR	4
ZBF12T	32101502SD03944	PCBA Main SFC 24LTC3 WWR Amber	2
ZBF12T	32101502SD03949	PCBA A-1  Assembly FAFL Elmarc	0
ZBF12T	32101502SD03953	PCBA Encoder Absolute FAFL	0
ZBF12T	32101502SD03955	PCBA Mn IDU SIC 24LTC5 WWR	2
ZBF12T	32101502SD03956	PCBA ODU SIC 24LTC5 WWR Amber	4
ZBF12T	32101502SD03960	PCBA IDU18K 3SRenesas SUDN23GM	3
ZBF12T	32101502SD03973	PCBA ODU 20K 3S TI SUDN23	6
ZBF12T	32101502SD03975	PCBA ODU 12K 3S TI SUDN23V	1
ZBF12T	32101502SD03978	PCBA ODU 19K 3S TI SUDN23V2	3
ZBF12T	32101502SD03984	PCBA ODU 18K 5S TI SUDN231TR	6
ZBF12T	32101502SD03985	PCBA ODU 18K 3S TI SUDN23SA1TR	3
ZBF12T	32101502SD03991	PCBA Audra Base EP RoHS/UL94	13
ZBF12T	32101502SD03992	PCBA Allure Classic Base EP	1
ZBF12T	32101502SD03993	PCBA Auriga Base EP RoHS/UL94	16
ZBF12T	32101502SD03994	PCBA Allure Classic Heater EP	4
ZBF12T	32101502SD03996	PCBA Audra Refresh Heater EP	4
ZBF12T	32101502SD03997	PCBA ADR Rfrsh Base EP ARG Tub	3
ZBF12T	32101502SD03998	PCBA ADR Rfrsh Base EP ALR Tub	1
ZBF12T	32101502SD03999	PCBA IRIS Base EP ADR Tub	2
ZBF12T	32101502SD04000	PCBA IRIS Base EP ALR Tub	3
ZBF12T	32101502SD04001	PCBA IRIS Htr Germ Shield EP	2
ZBF12T	32101502SD04024	PCBA IDU SIC 24ITC3-WWR Amber	2
ZBF12T	32101502SD04025	PCBA ODU SIC 24ITC3-WWR Amber	3
ZBF12T	32101502SD04037	PCBA IDU Brd SIC 18LTC5 GWR	2
ZBF12T	32101502SD04038	PCBA ODU Brd SIC 18LTC5 GWR	2
ZBF12T	32101502SD04062	PCBA MOD ODU GIC 18ITC3 WUA	2
ZBF12T	32101502SD04065	PCBA MOD ODU GIC 18 IGC5 WUA	0
ZBF12T	32101502SD04086	PCBA MOD Mn Cnt Pnl RC-67WS	6
ZBF12T	32101502SD04095	PCBA IDU SIC 24ITC3 WWA PCB	2
ZBF12T	32101502SD04119	PCBA DC&FF GRHVI10 HghEff Comp	1
ZBF12T	32101502SD04133	PCBA Anti Leak 12K3S IDU PCB	1
ZBF12T	32101502SD04162	PCBA Main WF EON CEL 8014	2
ZBF12T	32101502SD04163	PCBA Main WF EON CEL 9014	2
ZBF12T	32101502SD04168	PCBA Velvet 8 kg Base	6
ZBF12T	32101502SD04169	PCBA Velvet 8 kg Heater	2
ZBF12T	32101502SD04183	PCBA Power Allure Base FJ EP	5
ZBF12T	32101502SD04184	PCBA Power Allure Heater FJ EP	4
ZBF12T	32101502SD04200	PCBA Surge Protector PCB 4kv	0
ZBF12T	32101502SD04215	PCBA 11K3S 3300W RoHS/UL94 V-0	3
ZBF12T	32101502SD04217	PCBA IDU PCB 11K3S 3300W	1
ZBF12T	32101502SD04229	PCBA 18K3S Sanyo IDU+ 4Wy Swg	1
ZBF12T	32101502SD04240	PCBA MOD IDU SFC 18LC3 WWR	0
ZBF12T	32101502SD04251	PCBA RefSpin/EON wh GMHVI7Cmp	0
ZBF12T	32101502SD04256	PCBA MOD BLDC Cntl EON LTVS	3
ZBF12T	32101502SD04259	PCBA Indoor Unit SIC20ITC3WYS	1
ZBF12T	32101502SD04260	PCBA Outdoor Unit SIC20ITC3WYS	1
ZBF12T	32101502SD04261	PCBA WTEON ADA 80 5.0 FEFN	1
ZBF12T	32101502SD04276	PCBA Qube RoHS Triphase	0
ZBF12T	32101502SD04281	PCBA IDU DSS 12PI3R32 WWP	1
ZBF12T	32101502SD04282	PCBA Display DSS 12PI3R32 WWP	2
ZBF12T	32101502SD04283	PCBA ODU DSS 12PI3R32 WWP	2
ZBF12T	32101502SD04284	PCBA IDU DSS 18PI3R32 WWP	6
ZBF12T	32101502SD04286	PCBA ODU DSS 18PI3R32 WWP	0
ZBF12T	32101502SD04297	PCBA ODU 18K3S-V1 Highly Comp	11
ZBF12T	32101502SD04298	PCBA Main IDU SIC 18ITC5 WYS	2
ZBF12T	32101502SD04299	PCBA ODU SIC 18ITC5 WYS Amber	3
ZBF12T	32101502SD04314	PCBA WFEON ARG 7012 5.0 FEBT	2
ZBF12T	32101502SD04315	PCBA WFEON ARG 6010 5.0 FEBT	4
ZBF12T	32101502SD04316	PCBA ODU 16K3S-Highly-F24	2
ZBF12T	32101502SD04317	PCBA IDU 16K3S-Highly-F24	1
ZBF12T	32101502SD04323	PCBA 18K3S-V1 Highly comp_IDU	4
ZBF12T	32101502SD04333	PCBA Main IDU SIC 12ITC3 WYR	1
ZBF12T	32101502SD04334	PCBA ODU SIC 12ITC3 WYR Amber	1
ZBF12T	32101502SD04343	PCBA 18K5S_V3_ODU RoHS/UL94	3
ZBF12T	32101502SD04358	PCBA CVTE IDU EI18PINV4R32 WYP	1
ZBF12T	32101502SD04359	PCBA ODU EI 18PINV4R32 WYP	2
ZBF12T	32101502SD04360	PCBA AB BLDC DC GMVI6-L STD	10
ZBF12T	32101502SD04362	PCBA AB BLDC DC GMHVI7-L STD	0
ZBF12T	32101502SD04386	PCBA Alpha Base AD Tub	0
ZBF12T	32101502SD04396	PCBA TVS_GRHVI10 L1 RoHS/UL94	5
ZBF12T	32101502SD04418	PCBA 18K3S GMCC with F24 ODU	13
ZBF12T	32101502SD04420	PCBA 12K3S V2 GMCC wh F24 ODU	2
ZBF12T	32101502SD04452	PCBA 11K 3S V2 3300W Cmp ODU	1
ZBF12T	32101502SD04453	PCBA 11K 3S V2 3300W Cmp IDU	1
ZBF12T	32101502SD04465	PCBA 18K 3S GMCC 8 Pole ODU	2
ZBF12T	32101502SD04466	PCBA 18K3S+IOT+4 way+Anti	2
ZBF12T	32101502SD04474	PCBA ODU Universal V1	10
ZBF12T	32101502SD04502	PCBA IDU SIC 12PTC3 WYQ PGTL	2
ZBF12T	32101502SD04522	PCBA Main Cntrl Brd SBS FF2	4
ZBF12T	32101502SD04534	PCBA FF EON_Regalis RoHS/UL94	0
ZBF12T	32101502SD04556	PCBA Entry Lvl WO Steam Functn	0
ZBF12T	32101502SD04590	PCBA Convertie RCIT R1 2S PCB	0
ZBF12T	32101502SD04601	PCBA MOD iTrans Base R2 ILJIN	89
ZBF12T	32101502SD04628	PCBA 18K3S 5050W HighlyF24 ODU	2
