Old_Item_Code,Old_Item_Desc,New_item_code,New_Item_Desc
AMS97751095,JOINTER ( COPPER )GSC12FG     ,40101701PA04474,JOINTER ( COPPER )GSC12FG
AMS97751096,STANOR ( COPPER )GSC12FG      ,40101701PA04475,STANOR ( COPPER)
AMS97751099,ISULATORRUB9.25MM(63A)GSC12FG ,40101701PA04476,ISULATORRUB9.25MM(63A)GSC12FG
AMS97751100,ISOLATORUB 12.7MM(63B)GSC12FG ,40101701PA04477,ISOLATORUB 12.7MM(63B)GSC12FG
AMS97751101,PARTION BUSH GSC12FG          ,40101701PA03719,PARTION BUSH GSC12FG
AMS97751103,CONDENSOR NET GSC12FG         ,40101701PA03720,CONDENSOR NET GSC12FG
AMS97751111,Left Grill Support GSC12FGAWOG,40101701PA03721,Left Grill Support GSC12FGAWOG
AMS97751112,PARTITION 0.6X475X533MMGSC12FG,40101701PA03722,PARTITION 0.6X475X533MMGSC12FG
AMS97751113,Right Plate GSC12FGAWOG       ,40101701PA03723,"SIDE L, PAINTEDPART GNBGSC12FG"
AMS97751114,Valve Support GSC12FGAWOG     ,40101701PA03724,SUPPORTER PAINTED PART GODREJ
AMS97751115,CONTROL BOX 0.7X134X268GSC12FG,40101701PA02382,CONTROL BOX
AMS97751122,LOGO GODREJ GSC12 FG          ,55121606SD01323,LOGO GODREJ GSC12 FG
AMS97751124,TIE 150 WRAPS ST-ONRGSC12FG   ,40101701PA04478,TIE 150 WRAPS ST-ONRGSC12FG
AMS97751127,RUBBER WASHER 256AGSC12FG     ,40101701PA04479,RUBBER WASHER 256AGSC12FG
AMS97751128,GNB 3BLADE FAN DIA17.5GSC12FG8,40101701PA02301,GNB 3BLADE FAN DIA-17.5GSC12FG
AMS97751129,FAN GUARD LDP COATEDGSC12FG8  ,40101701PA03725,FAN GUARD LDP COATEDGSC12FG8
AMS97751133,WIRE CLAMP PVC CTLGSC12FG8    ,40101701PA03726,WIRE CLAMP PVC CTLGSC12FG8
AMS97751134,PLASTIC HANDLE GSC12FG8       ,40101701PA04480,PLASTIC HANDLE GSC12FG8
AMS97751135,FAN GRILL LOCK GSC18FG8       ,40101701PA03727,FAN GRILL LOCK GSC18FG8
AMS97751143,TERMINAL BLOCK 3PIN GSC12FG8  ,40101701PA03728,TERMINAL BLOCK 3PIN GSC12FG8
AMS97751146,JOINTER ( COPPER )GSC12FG8    ,40101701PA04481,JOINTER ( COPPER )GSC12FG8
AMS97751147,STANOR ( COPPER )GSC12FG8     ,40101701PA04482,STANOR ( COPPER )GSC12FG8
AMS97751150,ISUL RUBBER 9.25MMGSC12FG8    ,40101701PA04483,ISUL RUBBER 9.25MMGSC12FG8
AMS97751151,ISUL RUBBER 12.7MM63B GSC12FG8,40101701PA04484,ISUL RUBBER 12.7MM63B GSC12FG8
AMS97751152,PARTITION BUSH GSC12FG8       ,40101701PA03729,PARTITION BUSH GSC12FG8
AMS97751153,BUTYLE TAPEGSC12FG8           ,40101701PA04485,BUTYLE TAPEGSC12FG8
AMS97751154,CONDENSER NET BLACKGSC12FG8   ,40101701PA03730,CONDENSER NET BLACKGSC12FG8
AMS97751163,"SIDER,PAINTED PARTGNBGSC12FG8 ",40101701PA04486,"SIDER,PAINTED PARTGNBGSC12FG8"
AMS97751164,PARTITION GSC12FG8            ,40101701PA03731,PARTITION GSC12FG8
AMS97751165,"SUPP, PAINTED PART GNBGSC12FG8",40101701PA04487,"SUPP, PAINTED PART GNBGSC12FG8"
AMS97751166,CONTROL BX 0.7X134X268GSC12FG8,40101701PA02382,CONTROL BOX
AMS97751168,"SIDECOLUM,PAINTED GNBGSC12FG8 ",40101701PA04488,"SIDECOLUM,PAINTED GNBGSC12FG8"
AMS97751174,LOGO GODREJ GSC12FG8          ,55121606SD01324,LOGO GODREJ GSC12FG8
AMS97751176,RUBBER WASHER 256AGSC12FG8    ,40101701PA04489,RUBBER WASHER 256AGSC12FG8
AMS97751179,INSTOLATION KITGSC18FG        ,40101701PA04490,INSTOLATION KITGSC18FG
AMS97751180,GNB 3BLADE FAN-DIA17.5GSC18FG ,40101701PA02301,GNB 3BLADE FAN DIA-17.5GSC12FG
AMS97751181,FAN GUARD LDP COATEDGSC18FG   ,40101701PA03732,FAN GUARD LDP COATEDGSC18FG
AMS97751185,PLASTIC HANDLE GSC18FG        ,40101701PA03733,PLASTIC HANDLE GSC18FG
AMS97751186,FAN GRILL LOCK GSC18FG        ,40101701PA03734,FAN GRILL LOCK GSC18FG
AMS97751193,TERMINAL BLOCK 3PIN GSC18FG   ,40101701PA03735,TERMINAL BLOCK 3PIN GSC18FG
AMS97751199,ISOLATOR RUBBER 9.25MMGSC18FG ,40101701PA04491,ISOLATOR RUBBER 9.25MMGSC18FG
AMS97751200,ISOLATOR RUBBER 12.7MMGSC18FG ,40101701PA04492,ISOLATOR RUBBER 12.7MMGSC18FG
AMS97751202,BUTYLE TAPEGSC18FG            ,40101701PA04493,BUTYLE TAPEGSC18FG
AMS97751203,COND NET BLACKGSC18FG         ,40101701PA04494,COND NET BLACKGSC18FG
AMS97751212,RUBBER WASHER 256AGSC18FG     ,40101701PA04495,RUBBER WASHER 256AGSC18FG
AMS97751217,TIE 150 WRAPS ST-ONRGSC18FG   ,40101701PA04496,TIE 150 WRAPS ST-ONRGSC18FG
AMS97751218,CONTROL BOX 0.7X134X268GSC18FG,40101701PA02382,CONTROL BOX
AMS97751224,"SIDER,PAINTED PART GNBGSC18FG ",40101701PA04497,"SIDER,PAINTED PART GNBGSC18FG"
AMS97751225,"SIDE COLUM, PAINTEDGSC18FG    ",40101701PA04498,"SIDE COLUM, PAINTEDGSC18FG"
AMS97751226,"SUPPORTER, PAINTEDGSC18FG     ",40101701PA03736,"SUPPORTER, PAINTEDGSC18FG"
AMS97751227,ODU Fan GSC12FGAW             ,40101701PA02301,GNB 3BLADE FAN DIA-17.5GSC12FG
AMS97751228,FAN GUARD LDP COATEDGSC12FGAW ,40101701PA03737,FAN GUARD LDP COATEDGSC12FGAW
AMS97751232,WIRE CLAMP PVC CTLGSC12FGAW   ,40101701PA03738,WIRE CLAMP PVC CTLGSC12FGAW
AMS97751233,PLASTIC HANDLE GSC12FGAW      ,40101701PA04499,PLASTIC HANDLE GSC12FGAW
AMS97751234,FAN GRILL LOCK GSC12FGAW      ,40101701PA03739,FAN GRILL LOCK GSC12FGAW
AMS97751255,ENE LABEL GSC 18FG6SOG 80217D ,55121606SD00474,ENE LABEL GSC 18FG6SOG 80217D
AMS97751256,ENE LABEL GSC 18FGA5WOG 80217D,55121606SD00475,ENE LABEL GSC 18FGA5WOG 80217D
AMS97751257,ENE LABEL GSC 18FGW5WOG 80217D,55121606SD00476,ENE LABEL GSC 18FGW5WOG 80217D
AMS97751258,ENE LABEL GSC 18FG8MOG 80217D ,55121606SD00477,ENE LABEL GSC 18FG8MOG 80217D
AMS97751259,ENE LABEL GSC 12FG8MOG 80217D ,55121606SD00478,ENE LABEL GSC 12FG8MOG 80217D
AMS97751260,ENE LABEL GSC 18FG6BOG 80217D ,55121606SD00067,ENE LABEL GSC 18FG6BOG 80217D
AMS97751261,ENE LABEL GSC 18FG6SNG 80217D ,55121606SD00479,ENE LABEL GSC 18FG6SNG 80217D
AMS97751262,ENE LABEL GSC 12FG6SNG 80217D ,55121606SD00480,ENE LABEL GSC 12FG6SNG 80217D
AMS97751263,SPEC STKR ODU 18FG6SOG 80220D ,55121606SD00481,SPEC STKR ODU 18FG6SOG 80220D
AMS97751264,SPEC STKR ODU 18FGA5WOG 80220D,55121606SD00482,SPEC STKR ODU 18FGA5WOG 80220D
AMS97751265,SPEC STKR ODU 18FGW5WOG 80220D,55121606SD00483,SPEC STKR ODU 18FGW5WOG 80220D
AMS97751266,SPEC STKR ODU 18FG8MOG 80220D ,55121606SD00484,SPEC STKR ODU 18FG8MOG 80220D
AMS97751267,SPEC STKR ODU 12FG8MOG 80220D ,55121606SD00485,SPEC STKR ODU 12FG8MOG 80220D
AMS97751268,SPEC STKR ODU 18FG6BOG 80220D ,55121606SD00048,SPEC STKR ODU 18FG6BOG 80220D
AMS97751269,SPEC STKR ODU 18FG6SNG 80220D ,55121606SD00486,SPEC STKR ODU 18FG6SNG 80220D
AMS97751270,SPEC STKR ODU 12FG6SNG 80220D ,55121606SD00487,SPEC STKR ODU 12FG6SNG 80220D
AMS97751271,SPEC STKR IDU 18FG6SOG 80220D ,55121606SD00488,SPEC STKR IDU 18FG6SOG 80220D
AMS97751272,SPEC STKR IDU 18FGA5WOG 80220D,55121606SD00489,SPEC STKR IDU 18FGA5WOG 80220D
AMS97751273,SPEC STKR IDU 18FGW5WOG 80220D,55121606SD00490,SPEC STKR IDU 18FGW5WOG 80220D
AMS97751274,SPEC STKR IDU 18FG8MOG 80220D ,55121606SD00491,SPEC STKR IDU 18FG8MOG 80220D
AMS97751275,SPEC STKR IDU 12FG8MOG 80220D ,55121606SD00492,SPEC STKR IDU 12FG8MOG 80220D
AMS97751276,SPEC STKR IDU 18FG6BOG 80220D ,55121606SD00049,SPEC STKR IDU 18FG6BOG 80220D
AMS97751277,SPEC STKR IDU 18FG6SNG 80220D ,55121606SD00493,SPEC STKR IDU 18FG6SNG 80220D
AMS97751278,SPEC STKR IDU 12FG6SNG 80220D ,55121606SD00494,SPEC STKR IDU 12FG6SNG 80220D
AMS97751279,WIRDIA STKR 12/18 FG8MOG80261A,55121606SD00037,WIRDIA STKR 12/18 FG8MOG80261A
AMS97751288,USER MANUAL AUX 18 FGW/A 5 WOG,55101521SD00082,USER MANUAL AUX 18 FGW/A 5 WOG
AMS97751289,RD ODU MOTOR CONTROLLER 1/1.5T,32101502SD00303,RD ODU MOTOR CONTROLLER 1T
AMS97751311,AC POS GREEN BAL CATECHIN FLTR,55121606SD00495,AC POS GREEN BAL CATECHIN FLTR
AMS97751312,AC POS GREEN BAL SLEEP MODE   ,55121606SD00496,AC POS GREEN BAL SLEEP MODE
AMS97751313,AC POS 6 STAR PERFORMANCE     ,55121606SD00061,AC POS 6 STAR PERFORMANCE
AMS97751314,AC POS 7 STAR PERFORMANCE     ,55121606SD00497,AC POS 7 STAR PERFORMANCE
AMS97751375,WALL PIECE AND PUTTY AUX IDU  ,40101701PA00663,WALL PIECE AND PUTTY AUX IDU
AMS97751376,MOUNTING SCREW AUX IDU        ,31161500SD01196,MOUNTING SCREW AUX IDU
AMS97751389,CAPILLARY 1T 1.91 X 320 MM AUX,40101705SD00016,CAPILLARY 1T 1.45 X 320 MM AUX
AMS97751421,TERMINAL BLOCK 3PINGSC12FGAW  ,40101701PA03740,TERMINAL BLOCK 3PINGSC12FGAW
AMS97751424,JOINTER ( COPPER )GSC12FGAW   ,40101701PA04500,JOINTER ( COPPER )GSC12FGAW
AMS97751425,STANOR ( COPPER )GSC12FGAW    ,40101701PA04501,STANOR ( COPPER )GSC12FGAW
AMS97751428,ISOLATOR RUBBER9.25MMGSC12FGAW,40101701PA04502,ISOLATOR RUBBER9.25MMGSC12FGAW
AMS97751429,ISOLATOR RUBBER12.7MMGSC12FGAW,40101701PA04503,ISOLATOR RUBBER12.7MMGSC12FGAW
AMS97751430,PARTITION BUSH GSC12FGAW      ,40101701PA03741,PARTITION BUSH GSC12FGAW
AMS97751431,BUTYLE TAPEGSC12FGAW          ,40101701PA04504,BUTYLE TAPEGSC12FGAW
AMS97751432,CONDENSER NET BLACKGSC12FGAW  ,40101701PA03742,CONDENSER NET BLACKGSC12FGAW
AMS97751433,BAG PE 1.5 TR 20''GSC12FGAW   ,24121502SD00312,BAG PE 1.5 TR 20''GSC12FGAW
AMS97751441,"SIDE R, PAINTED PARTGSC12FGAW ",40101701PA04505,"SIDE R, PAINTED PARTGSC12FGAW"
AMS97751442,PARTION0.6X475X533MMGSC12FGAW ,40101701PA03743,PARTION0.6X475X533MMGSC12FGAW
AMS97751443,"SUPPR, PAINTED PARTGSC12FGAW  ",40101701PA04506,"SUPPR, PAINTED PARTGSC12FGAW"
AMS97751444,CNTRL BOX 0.7X134X268GSC12FGAW,40101701PA04507,CNTRL BOX 0.7X134X268GSC12FGAW
AMS97751446,"SIDECOLUM,PAINTEDPARTGSC12FGAW",40101701PA04508,"SIDECOLUM,PAINTEDPARTGSC12FGAW"
AMS97751452,LOGO GODREJ GSC12FGAW         ,55121606SD01325,LOGO GODREJ GSC12FGAW
AMS97751453,INSTOLATION KITGSC12FGAW      ,40101701PA04509,INSTOLATION KITGSC12FGAW
AMS97751454,RUBBER WASHER 256AGSC12FGAW   ,40101701PA04510,RUBBER WASHER 256AGSC12FGAW
AMS97751457,INSTULATION KITGSC18FG8MOG    ,40101701PA04511,INSTULATION KITGSC18FG8MOG
AMS97751459,GNB 2BLADE FN-BLACKGSC18FG8MOG,40101701PA03744,GNB 2BLADE FN-BLACKGSC18FG8MOG
AMS97751460,ISOLATORUBBER9.25MMGSC18FG8MOG,40101701PA04512,ISOLATOR RUBBER 9.25 MM
AMS97751461,ISOLATORUBBER12.7MMGSC18FG8MOG,40101701PA04513,ISOLATOR RUBBER 12.7 MM
AMS97751463,BUTYLE TAPEGSC18FG8MOG        ,40101701PA04514,BUTYLE TAPEGSC18FG8MOG
AMS97751475,BASE PAN COMPLETEGSC18FG8MOG  ,40101701PA03745,BASE PAN COMPLETEGSC18FG8MOG
AMS97751478,SIDE SUPPORTGSC18FG8MOG       ,40101701PA03746,SIDE SUPPORTGSC18FG8MOG
AMS97751479,INSULATION CONDGSC18FG8MOG    ,40101701PA04515,INSULATION CONDGSC18FG8MOG
AMS97751481,WIRE MESHGSC18FG8MOG          ,40101701PA03747,WIRE MESHGSC18FG8MOG
AMS97751482,PARTITION THICKNESGSC18FG8MOG ,40101701PA03748,PARTITION THICKNESGSC18FG8MOG
AMS97751485,INSULATION BLACKGSC18FG8MOG   ,40101701PA04516,INSULATION BLACKGSC18FG8MOG
AMS97751486,TUBE SUCTION GSC18FG8MOG      ,40101701PA03749,TUBE SUCTION GSC18FG8MOG
AMS97751487,DISCHARGE TUBEGSC18FG8MOG     ,40101701PA03750,DISCHARGE TUBEGSC18FG8MOG
AMS97751491,JOINTER COPPERGSC18FG8MOG     ,40101701PA04517,JOINTER COPPERGSC18FG8MOG
AMS97751492,JOINTER COPPER2GSC18FG8MOG    ,40101701PA04518,JOINTER COPPER2GSC18FG8MOG
AMS97751493,MOUNT MOTORGSC18FG8MOG        ,40101701PA03751,MOUNT MOTORGSC18FG8MOG
AMS97751494,MOUNT MOTOR BRKTGSC18FG8MOG   ,40101701PA03752,MOUNT MOTOR BRKTGSC18FG8MOG
AMS97751497,TERMINAL BLOCKGSC18FG8MOG     ,40101701PA03753,TERMINAL BLOCKGSC18FG8MOG
AMS97751499,CLAMP CAPACITORGSC18FG8MOG    ,40101701PA03754,CLAMP CAPACITORGSC18FG8MOG
AMS97751502,FAN GUARD R GSC18FG8MOG       ,40101701PA03755,FAN GUARD R GSC18FG8MOG
AMS97751503,FAN GRILL LOCKGSC18FG8MOG     ,40101701PA03756,FAN GRILL LOCKGSC18FG8MOG
AMS97751512,JOINTERGSC18FG8MOG            ,40101701PA04519,JOINTERGSC18FG8MOG
AMS97751515,FAN BLADEGSC18FG8MOG          ,40101701PA02302,FAN BLADEGSC18FG8MOG
AMS97751525,Base Plate (ODU) GSC18FG8MOG  ,40101701PA03757,Base Plate (ODU) GSC18FG8MOG
AMS97751528,Right Plate GSC18FG           ,40101701PA03758,"SIDE COLUM, PAINTED PART GO"
AMS97751529,Insulation Channel PlateGSC18F,40101701PA03759,Insulation Channel PlateGSC18F
AMS97751530,WIRE MESHGSC18FG8MOG          ,40101701PA03760,WIRE MESHGSC18FG8MOG
AMS97751531,Partition ThicknessGSC18FG8MOG,40101701PA03761,Partition ThicknessGSC18FG8MOG
AMS97751537,VALVE PLATEGSC18FG8MOG        ,40101701PA03762,VALVE PLATEGSC18FG8MOG
AMS97751540,Jointer CopperGSC18FG8MOG     ,40101701PA04520,Jointer CopperGSC18FG8MOG
AMS97751541,"Jointer Copper, 2GSC18FG8MOG  ",40101701PA04521,"Jointer Copper, 2GSC18FG8MOG"
AMS97751542,Mount MotorGSC18FG8MOG        ,40101701PA03751,MOUNT MOTORGSC18FG8MOG
AMS97751543,Mount Motor BracketGSC18FG8MOG,40101701PA03763,Mount Motor BracketGSC18FG8MOG
AMS97751544,Control PanelGSC18FG8MOG      ,40101701PA03764,Control PanelGSC18FG8MOG
AMS97751545,Terminal BlockGSC18FG8MOG     ,40101701PA02332,ODU TERMINAL BLOCK GSC18FG7
AMS97751547,CLAMP CAPACITORGSC18FG8MOG    ,40101701PA03765,CLAMP CAPACITORGSC18FG8MOG
AMS97751549,Clip50a WIRECLAMPGSC18FG8MOG  ,40101701PA03766,Clip50a WIRECLAMPGSC18FG8MOG
AMS97751552,Fan Grill LockGSC18FG8MOG     ,40101701PA03767,Fan Grill LockGSC18FG8MOG
AMS97751561,JointerGSC18FG8MOG            ,40101701PA04522,JointerGSC18FG8MOG
AMS97751565,Fan BladeGSC18FG8MOG          ,40101701PA02302,FAN BLADEGSC18FG8MOG
AMS97751625,Air Filter L GSC24FI5WNX      ,40101701PA03768,Air Filter L GSC24FI5WNX
AMS97751894,SPEC STKR ODU 12FGA5WOG 80220D,55121606SD00498,SPEC STKR ODU 12FGA5WOG 80220D
AMS97751895,SPEC STKR ODU 12FGW5WOG 80220D,55121606SD00499,SPEC STKR ODU 12FGW5WOG 80220D
AMS97751896,SPEC STKR ODU 18FG5WOG 80220D ,55121606SD00500,SPEC STKR ODU 18FG5WOG 80220D
AMS97751897,SPEC STKR IDU 12FGA5WOG 80220D,55121606SD00717,SPEC STKR IDU 12FGA5WOG 80220D
AMS97751898,SPEC STKR IDU 12FGW5WOG 80220D,55121606SD00718,SPEC STKR IDU 12FGW5WOG 80220D
AMS97751899,SPEC STKR IDU 18FG5WOG 80220D ,55121606SD00719,SPEC STKR IDU 18FG5WOG 80220D
AMS97751900,ENE LABEL GSC 12FGA5WOG 80217D,55121606SD00501,ENE LABEL GSC 12FGA5WOG 80217D
AMS97751901,ENE LABEL GSC 12FGW5WOG 80217D,55121606SD00502,ENE LABEL GSC 12FGW5WOG 80217D
AMS97751902,ENE LABEL GSC 18FG5WOG 80217D ,55121606SD00503,ENE LABEL GSC 18FG5WOG 80217D
AMS97752202,GMCC COMPRESSOR GROMMET       ,40101701PA04523,GMCC COMPRESSOR GROMMET
AMS97752879,AIR FILTER GSC24APZRWOU       ,40101701PA03769,AIR FILTER GSC24APZRWOU
AMS97752882,MEDIUM FRAME GSC24APZRWOU     ,40101701PA03770,MEDIUM FRAME GSC24APZRWOU
AMS97752883,EVAP. LH CARRIAGE GSC24APZRWOU,40101701PA04524,EVAP. LH CARRIAGE GSC24APZRWOU
AMS97752885,Louver Vertical GSC24APZRWOU  ,40101701PA03771,Louver Vertical GSC24APZRWOU
AMS97752887,IDU CHASSIS ASSY GSC24APZRWOU ,40101701PA03772,IDU CHASSIS ASSY GSC24APZRWOU
AMS97752888,Wall Mounting  GSC24APZRWOU   ,40101701PA03773,Wall Mounting  GSC24APZRWOU
AMS97752889,EVAPO TUBING CLMP GSC24APZRWOU,40101701PA03774,EVAPO TUBING CLMP GSC24APZRWOU
AMS97752890,CONTROL BOX GSC24APZRWOU      ,40101701PA04525,CONTROL BOX GSC24APZRWOU
AMS97752893,TERMINAL BOARD GSC24APZRWOU   ,40101701PA03775,TERMINAL BOARD GSC24APZRWOU
AMS97752898,AIR BLADE LYRBARD GSC24APZRWOU,40101701PA03776,AIR BLADE LYRBARD GSC24APZRWOU
AMS97752899,DRAIN PIPE GSC24APZRWOU       ,40101701PA03777,DRAIN PIPE GSC24APZRWOU
AMS97752902,RECEIVING BOARD GSC24APZRWOU  ,40101701PA03778,RECEIVING BOARD GSC24APZRWOU
AMS97752906,SENSOR HOLDER GSC24APZRWOU    ,40101701PA03779,SENSOR HOLDER GSC24APZRWOU
AMS97752907,RUBBERSHAFTBEARINGGSC24APZRWOU,40101701PA03780,RUBBERSHAFTBEARINGGSC24APZRWOU
AMS97752908,Louver Link GSC24APZRWOU      ,40101701PA03781,Louver Link GSC24APZRWOU
AMS97752909,Air Outlet GSC24APZRWOU       ,40101701PA03782,Air Outlet GSC24APZRWOU
AMS97752910,WATER FLOW PIPE GSC24APZRWOU  ,40101701PA04526,WATER FLOW PIPE GSC24APZRWOU
AMS97752913,ODU Fan GSC24APZRWOU          ,40101701PA03783,ODU Fan GSC24APZRWOU
AMS97752915,Motor Bracket GSC24APZRWOU    ,40101701PA03784,Motor Bracket GSC24APZRWOU
AMS97752916,LH SUPP PLATE GSC24APZRWOU    ,40101701PA03785,LH SUPP PLATE GSC24APZRWOU
AMS97752918,PARTITION BOARD GSC24APZRWOU  ,40101701PA03786,PARTITION BOARD GSC24APZRWOU
AMS97752921,CAPACITOR CLAMP GSC24APZRWOU  ,40101701PA03787,CAPACITOR CLAMP GSC24APZRWOU
AMS97752923,TERMINAL BOARD GSC24APZRWOU   ,40101701PA03788,TERMINAL BOARD GSC24APZRWOU
AMS97752924,E-PARTS BRACKET GSC24APZRWOU  ,40101701PA03789,E-PARTS BRACKET GSC24APZRWOU
AMS97752925,RIGHT SIDE BOARD GSC24APZRWOU ,40101701PA03790,RIGHT SIDE BOARD GSC24APZRWOU
AMS97752926,SMALL HANDLE GSC24APZRWOU     ,40101701PA04527,SMALL HANDLE GSC24APZRWOU
AMS97752928,VALVE PLATE GSC24APZRWOU      ,40101701PA03791,VALVE PLATE GSC24APZRWOU
AMS97752932,ODU CHASSIS GSC24APZRWOU      ,40101701PA03792,ODU CHASSIS GSC24APZRWOU
AMS97753066,OUTLET PART GSC12CPZ3RWPC     ,40101701PA03793,OUTLET PART GSC12CPZ3RWPC
AMS97753067,BASE GSC12CPZ3RWPC            ,40101701PA03794,BASE GSC12CPZ3RWPC
AMS97753069,BLOWER BEARING GSC12CPZ3RWPC  ,40101701PA03795,BLOWER BEARING GSC12CPZ3RWPC
AMS97753071,EVAP.LH FIXPLATE GSC12CPZ3RWPC,40101701PA03796,EVAP.LH FIXPLATE GSC12CPZ3RWPC
AMS97753073,MIDDLE FRAME GSC12CPZ3RWPC    ,40101701PA03797,MIDDLE FRAME GSC12CPZ3RWPC
AMS97753075,AIR FILTER GSC12CPZ3RWPC      ,40101701PA03798,AIR FILTER GSC12CPZ3RWPC
AMS97753076,COLD CATALYST GSC12CPZ3RWPC   ,32101502SD00511,COLD CATALYST GSC12CPZ3RWPC
AMS97753080,PIPE CLAMP GSC12CPZ3RWPC      ,40101701PA03799,PIPE CLAMP GSC12CPZ3RWPC
AMS97753081,EVAP.RH FIXPLATE GSC12CPZ3RWPC,40101701PA03800,EVAP.RH FIXPLATE GSC12CPZ3RWPC
AMS97753082,MOTOR PLATEN GSC12CPZ3RWPC    ,40101701PA03801,MOTOR PLATEN GSC12CPZ3RWPC
AMS97753085,ELECTRIC BOX GSC12CPZ3RWPC    ,40101701PA04528,ELECTRIC BOX GSC12CPZ3RWPC
AMS97753086,WIRE CLIP GSC12CPZ3RWPC       ,40101701PA03802,WIRE CLIP GSC12CPZ3RWPC
AMS97753089,Wall Mounting  GSC12CPZ3RWPC  ,40101701PA03803,Wall Mounting  GSC12CPZ3RWPC
AMS97753096,Motor Bracket GSC12CPZ3RWPC   ,40101701PA03804,Motor Bracket GSC12CPZ3RWPC
AMS97753097,PE SPONGE GSC12CPZ3RWPC       ,40101701PA04529,PE SPONGE GSC12CPZ3RWPC
AMS97753098,ANTIVIBN PADCOMP GSC12CPZ3RWPC,40101701PA04530,ANTIVIBN PADCOMP GSC12CPZ3RWPC
AMS97753100,GASKET GSC12CPZ3RWPC          ,40101701PA04531,GASKET GSC12CPZ3RWPC
AMS97753103,ELEC INSTAL BARD GSC12CPZ3RWPC,40101701PA04532,ELEC INSTAL BARD GSC12CPZ3RWPC
AMS97753105,SPAN PIPE GSC12CPZ3RWPC       ,40101701PA04533,SPAN PIPE GSC12CPZ3RWPC
AMS97753106,3-WAY PIPE GSC12CPZ3RWPC      ,40101701PA04534,3-WAY PIPE GSC12CPZ3RWPC
AMS97753108,INTAKEPIPE CONDR GSC12CPZ3RWPC,40101701PA04535,INTAKEPIPE CONDR GSC12CPZ3RWPC
AMS97753109,CAPILLARY ASSY GSC12CPZ3RWPC  ,40101701PA03805,CAPILLARY ASSY GSC12CPZ3RWPC
AMS97753110,DAMPING RUBBER GSC12CPZ3RWPC  ,40101701PA04536,DAMPING RUBBER GSC12CPZ3RWPC
AMS97753114,DRAINPIPE COND GSC12CPZ3RWPC  ,40101701PA03806,DRAINPIPE COND GSC12CPZ3RWPC
AMS97753115,DISCHARGE PIPE GSC12CPZ3RWPC  ,40101701PA03807,DISCHARGE PIPE GSC12CPZ3RWPC
AMS97753116,DAMPING BLOCK GSC12CPZ3RWPC   ,40101701PA04537,DAMPING BLOCK GSC12CPZ3RWPC
AMS97753117,SUCTION PIPE  GSC12CPZ3RWPC   ,40101701PA03808,SUCTION PIPE  GSC12CPZ3RWPC
AMS97753118,DAMPING RUBBER GSC12CPZ3RWPC  ,40101701PA04538,DAMPING RUBBER GSC12CPZ3RWPC
AMS97753126,BASE GSC12TPX3RWPT            ,40101701PA03809,BASE GSC12TPX3RWPT
AMS97753128,WATER DRAIN ASSLYGSC12TPX3RWPT,40101701PA02308,WATER DRAIN ASSLYGSC12TPX3RWPT
AMS97753132,DISPLAY PCB BX GSC12TPX3RWPT  ,40101701PA02378,DISPLAY PCB BX GSC12TPX3RWPT
AMS97753135,IN&OUT PIPE FIX GSC12TPX3RWPT ,40101701PA04539,IN&OUT PIPE FIX GSC12TPX3RWPT
AMS97753141,DISCHARGE PIPE GSC12TPX3RWPT  ,40101701PA03810,DISCHARGE PIPE GSC12TPX3RWPT
AMS97753142,SUCTION PIPE GSC12TPX3RWPT    ,40101701PA03811,SUCTION PIPE GSC12TPX3RWPT
AMS97753148,BASE GSC12TSZ5RWPT            ,40101701PA02322,BASE GSC12TSZ5RWPT
AMS97753150,WATER DRAIN ASSLYGSC12TSZ5RWPT,40101701PA02316,WATER DRAIN ASSLYGSC12TSZ5RWPT
AMS97753153,AIR FILTER GSC12TSZ5RWPT      ,40101701PA03812,AIR FILTER GSC12TSZ5RWPT
AMS97753156,VANE GSC12TSZ5RWPT            ,40101701PA04818,VANE GSC12TSZ5RWPT
AMS97753159,IN & OUT PIPE FIXGSC12TSZ5RWPT,40101701PA04540,IN & OUT PIPE FIXGSC12TSZ5RWPT
AMS97753334,ODU CONTROLLER CARD           ,40101701PA00678,ODU CONTROLLER CARD 1.5T INV
AMS97753335,PCB Main GSC18GIGDGOG         ,40101701PA00676,IDU PCB - GREE 1.5T INV
AMS97753336,PCB Main GSC18GIA5AGOG        ,40101701PA00674,IDU PCB - AUX 1.5T INV
AMS97753385,1.5INV CAP OD3.18 ID1.98X950MM,40101705SD00018,1.5INV CAP OD3.18 ID1.91X950MM
AMS97753448,AUX 4 BLOCK TERMINAL OF IDU   ,40101701PA00692,AUX 4 BLOCK TERMINAL OF IDU
AMS97753452,RUBBER HOLDERS                ,40101701PA03813,RUBBER HOLDERS
AMS97753453,EEPROM PROGRAMMER             ,40101701PA04541,EEPROM PROGRAMMER
AMS97753551,22 INCH INVERTER ODU          ,40101701PA00672,22 INCH INVERTER ODU
AMS97753594,CABLE MIGE35GM-GD/UL 1015     ,40101701PA00693,CABLE MIGE35GM-GD/UL 1015
AMS97753595,PF CLNDUCTANCE MITE35GE-1     ,40101701PA04542,PF CLNDUCTANCE MITE35GE-1
AMS97753596,Room Sensor GSC18GIA5AGOG     ,40101701PA00698,ROOM SENSOR
AMS97753597,Coil Sensor GSC18GIA5AGOG     ,40101701PA00697,EVAPORT SENSOR TEMP SENSOR 10K
