Old_Item_Code,Old_Item_Desc,New_item_code,New_Item_Desc
ABSSZP212BS,Base Plate (ODU) GSC18FP2WLZ  ,40101701PA05884,Condensor GSC12FG8MOG Coil
ABSW14G2CSA,Base (WAC) GWC14G2WHH         ,40101701PA02124,Condensor GSC12FG8MOG 1T SAC
ABSW18GU4BS,Base (WAC) GWC18GU4WLH        ,40101701PA04762,Condensor GSC18FG8MOG 1.5TR
ACA89601127,Blower GSC12FM5MIZ            ,40101701PA04761,Condensor GSC12FGAW 1T SAC
ACA97722152,"FRONT PANEL 1.5-S,MD-5004     ",40101701PA02112,Condensor GSC18FG8MOG 1.5TR
ACA97722157,BASE TRAY 1.5-S               ,40101701PA02112,Condensor GSC18FG8MOG 1.5TR
ACA97722176,BASE TRAY 2-S GSC24F2         ,40101704DG00044,Cond MS CONDENSER GSC18FG7
ACA97727369,FRONT PARTITION 1.2 TR        ,40101701PA02110,Condensor SPLITAC Copper 20*30
ACA97727390,CHASSIS ASSEMBLY 1.2 TR       ,40101701PA05522,Condensor GSC18USZ5WPR 1.5TR
ACA97729278,CABINET ASSEMBLY GWC9G2/G1    ,40101701PA05613,Condensor GWC18UGZ3WPR 1.5TR
ACA97729293,BASE PLATE GWC9G2/G1          ,40101701PA05743,Condensor GSC18UPX5WQR 1.5TR
ACA97729324,FIXG CHASSIS METAL GWC9G2     ,40101701PA05786,Condensor GSC12FIXH7GGPG 1T
ACA97729343,Cabinet GWC14G2               ,40101701PA02111,Condensor GSC12FG5WNG 1T SAC
ACA97729358,BASE PLATE GWC14G2            ,40101701PA01710,Condensor GSC12FD3WJH 1T SAC
ACA97729376,CHASSIS ASSY GWC14G2          ,40101701PA02124,Condensor GSC12FG8MOG 1T SAC
ACA97729377,FIXING CHASSIS METAL GWC14G2  ,40101701PA02111,Condensor GSC12FG5WNG 1T SAC
ACA97729379,Cabinet GWC19G3               ,40101704DG00044,Cond MS CONDENSER GSC18FG7
ACA97729485,FRONT PLATE (ODU) GSC12G1     ,40101701PA05853,Condensor GSC12FT5 WNG
ACA97730041,FRONT PLATE (ODU) GSC12F2     ,40101701PA02721,Condensor GSC12FS3 WLH 1.5TR
ACA97730723,Cabinet GWC24G3               ,40101701PA02734,Condensor GSC18FG6 BLG 1.5TR
ACA97735709,FRONT PLATE(ODU) GSC24G3      ,40101701PA02774,Condensor GWC18GF2 WLL 1.5TR
ACA97735745,Rear Panel (IDU) GSC13FAWHM   ,40101701PA02769,Condensor GSC18FJ2 WLL 1.5TR
ACA97736414,Rear Panel (IDU) GSC10FAWHM   ,40101701PA04760,Condensor GSC18FZ5WNL 1.5TR
ACA97736470,Rear Panel (IDU) GSC18FAWHM   ,40101701PA02764,Condensor GSC18FJ2/3WLL 1.5TR
ACA97736487,Base Plate (ODU) GSC18FAWHM   ,40101701PA02788,Condensor GSC18FC3 WMZ 1.5TR
ACA97736699,Cabinet GWC18&24GAWHA         ,40101701PA04756,Condensor GSC12FR5WNT 1T SAC
ACA97740273,MIDDLE PANEL GSC18FI/24FP-WHIT,40101701PA02763,Condensor GSC18FZ5WLL 1.5TR
ACA97740505,CABINET GWC10G5 2WIM          ,40101701PA02909,Capacitor Common Compressor
ACA97740562,CABINET GWC12G5 2WIM          ,40101701PA02879,Capacitor GSC10FS3/12FK3
ACA97740583,UNIT CABINET GWC18G6/18GG/18GH,40101701PA02880,Capacitor GSC10FS3WIH Fan
ACA97753883,CABINET  GWC18TGZ3RWPT        ,40101701PA02881,Capacitor GSC12FS3/FK3WIH Fan
ACA97753952,CABINET GWC10TGZ2RWPT         ,40101701PA02909,Capacitor Common Compressor
ACA97754302,Cabinet GWC18UGZ5WPR          ,40101701PA02882,Capacitor GSC18FZ3WNL Fan
ACA97754984,CABINET  GWC12TGZ3RWPT        ,40101701PA02911,Capacitor Common 45mfd440VAC
ACA97757877,OUTER CABINET GWC18UGZ3WPR    ,40101701PA04751,Capacitor GSC18FQ5CWOC
ACASHV512CB,CABINET GSC 12FV5 HRLH        ,40101701PA02919,Capacitor Common Fan 1/1.5T
ACASLG218CA,Cabinet GWC18GF2WLL           ,40101701PA04747,Capacitor GSC12FN3WOU
ACAW12G2CAB,Cabinet GWC12GG2WJM           ,40101701PA04750,Capacitor GSC12FW3WOU
ACAW18GU4CA,Cabinet GWC18GU4WLH           ,40101701PA02884,Capacitor GSC18FN3WOU
ACAW19G3CBN,Cabinet GWC19G3WHH            ,40101701PA04752,Capacitor GSC18FW3WOU
ACAWCQ318CA,Cabinet GWC18GQ3WNC           ,40101701PA02909,Capacitor Common Compressor
ACAWTU318CB,Cabinet GWC18GU3WMT           ,40101701PA02885,Capacitor GSC12MINVWOM
ACC97511265,Remote 2 SPEEDCOST            ,40101701PA02886,Capacitor GSC12FG Fan 1T SAC
ACC97511278,Remote 3 SPEEDCOST            ,40101701PA02887,Capacitor GSC12FG Compressor
ACC97513975,"PCB (DAIKEN),1.5S             ",40101701PA02909,Capacitor Common Compressor
ACC97716322R,"PCB Disp 1W,5154 Rep          ",40101701PA02886,Capacitor GSC12FG Fan 1T SAC
ACC97716325,"PCB Main 1W,5154              ",40101701PA02886,Capacitor GSC12FG Fan 1T SAC
ACC97716327,PCB Disp 1.5T WAC 5158        ,40101701PA04740,Capacitor GSC18FG 1.5TR SAC
ACC97716327R,1.5TW SUBASYCNTRL DISP5158 REP,40101701PA02886,Capacitor GSC12FG Fan 1T SAC
ACC97716330,"PCB Main 1.5W,5158            ",40101701PA02910,Capacitor Common Compressor
ACC97716330R,"CNTRL PCB,1.5W,5158 REPD.     ",40101701PA02910,Capacitor Common Compressor
ACC97721264,"Remote 1W,5154                ",40101701PA04753,Capacitor GSC24APZRWOU
ACC97721266,"Remote 1/1.5W,5154/58         ",40101701PA02889,Capacitor GSC24APZRWOU Motor
ACC97722074,PCB Disp 1-SMD-5000           ,40101701PA05569,Capacitor GSC12CPZ3RWPC Fan 1T
ACC97722087,PCB Main 1-SMD-5000           ,40101701PA02890,Capacitor GSC12TPX3RWPT
ACC97722087R,PCB - MAINS 1-S MD-5000 REPD. ,40101701PA02891,Capacitor GSC12TPX3RWPT Fan
ACC97722094,Remote 1/1.5/2SGSC24F2        ,40101701PA02911,Capacitor Common 45mfd440VAC
ACC97722095,Remote GSC24F2                ,40101701PA02892,Capacitor GSC24TSZ3RWPT
ACC97722131,PCB Disp 1.5/2-SGSC24F2       ,40101701PA02893,Capacitor GSC24TSZ3RWPT Fan
ACC97722131R,PCB DSLY 1.5/2-S MD5004-8 REP.,40101701PA02911,Capacitor Common 45mfd440VAC
ACC97722141,PCB Main 1.5/2-SGSC24F2       ,40101701PA02895,Capacitor GSC18TSZ5RWPT Fan
ACC97722141R,PCB-MAINS 1.5/2-S MD5004-8 REP,40101701PA02897,Capacitor GSC18NPZ3RWOU
ACC97722188,Remote Support 1-S            ,40101701PA02898,Capacitor GSC18NPZ3RWOU Motor
ACC97722742,"Remote 1/1.5W,5154/58         ",40101701PA04646,Capacitor GSC12APZ3RWPU Comp
ACC97722743,Remote Support GSW18KEN       ,40101701PA02885,Capacitor GSC12MINVWOM
ACC97727401,PCB Main 1.2TR                ,32121501SD00265,Fxd Cap MPC 2-50mF 440VAC 4
ACC97727402,ELECTRICAL BOX 1.2 TR         ,40101701PA05162,Capacitor GSC12FFZH/DG5RWPH
ACC97727403,ELECTRICAL BOX 1.2 TR         ,40101701PA05515,Capacitor GSC18USZ5WPR
ACC97727404,PCB Main 1.2TR                ,40101701PA05741,Fan GSC18UPX5WQR Capacitor
ACC97727408,Remote 1.2TR                  ,40101701PA02908,Capacitor Common Compressor
ACC97727445,PCB Main .8TR                 ,40101701PA02909,Capacitor Common Compressor
ACC97727446,CONTROL PCB BASE.8TR          ,40101701PA02910,Capacitor Common Compressor
ACC97727448,POWER PCB.8TR                 ,40101701PA02911,Capacitor Common 45mfd440VAC
ACC97727452,Remote .8TR                   ,40101701PA02912,Capacitor Common 50mfd440VAC
ACC97727453,THERMISTOR.8TR                ,40101701PA02919,Capacitor Common Fan 1/1.5T
ACC97727625,PCB Main GSW18KEN             ,40101701PA04770,Capacitor GSC12FG5WNG Fan 1T
ACC97727626,PCB Disp GSW18KEN             ,40101701PA04748,Capacitor GSC12FQ2WNC
ACC97727626R,CONTROL DISPLAY GSW18K EN REPD,40101701PA04749,Capacitor GSC12FQ3WNC
ACC97727628,PCB Display with Stand GSW18KE,40101701PA02909,Capacitor Common Compressor
ACC97727628R,CONTOL PCB WIT HANT GSW18KEN R,40101701PA04755,Capacitor GSC18FG7 Compressor
ACC97727629,Remote GSW18EN                ,40101701PA02677,Capacitor GSC19G1 Compressor
ACC97729297,INSERT BLOCK GWC14G2/GWC19G3  ,40101701PA02676,Capacitor GSH12G3 Compressor
ACC97729303,Remote GWC19G3/24G3/14G2      ,40101701PA02720,Capacitor GWC18GU4 WLH GREE
ACC97729308,Power Cord GWC9G2/14G2/19G3   ,40101701PA02719,Capacitor GSC18FV5 KRLH
ACC97729309,Power Cord GWC9G2/G1/14G2     ,40101701PA02733,Capacitor GSC18FG7 WLG
ACC97729311,PCB Main GWC9G2/14G2          ,40101701PA02777,Capacitor GSC18FO5 WKM Fan
ACC97729311R,PCB Main GWC9G2/14G2 Rep      ,40101701PA02732,Capacitor GWC18GF2 WLL Fan
ACC97729313,PCB Disp GWC9G2/14G2/19G3     ,40101701PA02731,Capacitor GSC18FJ2 WLL Fan
ACC97729313R,PCB Disp GWC9G2/14G2/19G3 Rep ,40101701PA02762,Capacitor GSC18FZ5 WLL
ACC97729314,COVER OF RECEIVER GWC9G2      ,40101701PA02761,Capacitor GSC18FP2 WLZ Fan
ACC97729333,THERMOSTAT GWC9G1             ,40101701PA02800,Capacitor GSC12FE3 WMM
ACC97729334,Power Cord GWC9G1             ,40101701PA02799,Capacitor GSC12FE3 WMM Fan
ACC97729335,MANUAL SWITCH GWC9G1          ,40101701PA02675,Capacitor GSC12FV5 Compressor
ACC97729336,PCB Main GWC9G1               ,40101701PA02674,Capacitor GSC18FV5 Fan motor
ACC97729337,KNOB GWC9G1                   ,40101701PA02673,Capacitor GSC18FE3 WJM
ACC97729361,INDI LIGHT CVR GSC19G1/GSH19G1,40101701PA02672,Capacitor GSC24FE3 WJM
ACC97729509,PCB Main GWC19G3(WITH2CONNECT),40101701PA02671,Capacitor GSC24FE3 WJM
ACC97729509R,MAIN PCB 2891AJ GWC19G3 REPD. ,40101701PA02670,Capacitor GSC24FE4 WJM
ACC97729511,MAIN SWITCH GWC9G1            ,40101701PA04739,Capacitor GSC18FG7BLG 1.5TR
ACC97729512,CONTROL COVER A GWC19G3       ,40101701PA02886,Capacitor GSC12FG Fan 1T SAC
ACC97729513,PVC GWC19G3                   ,40101701PA02787,Capacitor GSC18FC3 WMZ
ACC97729541,Coil Sensor GSC19G1/19F2      ,40101701PA02718,Capacitor GSC18FV5 KRLH
ACC97729542,PCB Disp (OPN.IND)GSC19G1     ,40101701PA02717,Capacitor GSC18FV5 KRLH Fan
ACC97729542R,DSPLY PCB(OPN.IND)GSC19G1 REP.,40101701PA02716,Capacitor GSC24FR2WLT-TCL
ACC97729543,SIGNAL RECEVER GSC19G1/GSH19G1,40101701PA02715,Capacitor GSC18FR3 Fan motor
ACC97729545,PCB Main High GSC19G1         ,40101701PA02714,Capacitor GSC18FR3 WLT
ACC97729545R,HIVOLT CONTL BRD GSC19G1 R    ,40101701PA04746,Capacitor GSC12FT3WNT
ACC97729770,PCB Main Low GSC19G1          ,40101701PA02923,Capacitor GSH18FYNWMT
ACC97729775,IND LIGHT HLDR GSC19G1/GSH19G1,40101701PA02912,Capacitor Common 50mfd440VAC
ACC97729800,INDICATOR LIGHT COVER GSC12G1 ,40101701PA02912,Capacitor Common 50mfd440VAC
ACC97729821,INDICATOR LIGHT HOLDER GSC12G1,40101701PA02919,Capacitor Common Fan 1/1.5T
ACC97729824,Room Sensor GSC12G1           ,40101701PA02795,Capacitor GSC12FE3 WMM
ACC97729825,Coil Sensor GSC12G1           ,40101701PA02794,Capacitor GWC18GU4 WMT
ACC97729826,PCB Main Ops Indica GSC19G1/19,40101701PA02793,Capacitor GSC12FC3 WMZ
ACC97729826R,OPERATION INDICA BRD GSC12G1 R,40101701PA02792,Capacitor GSC12FC3 Fan motor
ACC97729827,SIGNAL RECEIVER GSC12G1       ,40101701PA02760,Capacitor GSC18FZ5 WLL
ACC97729828,PCB Main GSC12G1              ,40101701PA02759,Capacitor GSC18FZ5 WLL
ACC97729828R,ELECT CONTROL BOARD GSC12G1REP,40101701PA02758,Capacitor GSC12FP2 WLZ Fan
ACC97729923,PCB Disp GSH12G3              ,40101701PA02757,Capacitor GSC18FP2 WLZ Fan
ACC97729924,PCB Disp Panel GSH12G3        ,40101701PA02919,Capacitor Common Fan 1/1.5T
ACC97729926,SIGNAL FILTER GSH12G3         ,40101701PA02713,Capacitor GSC18FR3 WLT
ACC97729927,Remote GSH12G3                ,40101701PA02712,Capacitor GSC24FR3 WLT
ACC97729928,PCB Main GSH12G3              ,40101701PA02756,Capacitor GSC12FP2WLZ
ACC97729929,Transformer GSH12G3           ,40101701PA02972,Cover GSC18FG8MOG Control
ACC97729935,Coil Sensor GSH12G3           ,40101701PA02973,Cover GSC18FG8MOG Top 1.5TR
ACC97729936,Room Sensor GSH12G3           ,40101701PA05323,Cover GSC18MIN3RWPM Bearing
ACC97729938,Remote Support GSH12G3        ,40101701PA05261,Cover GSC12F/S FZM3RWPM
ACC97729990,Coil Sensor GSC19/18F2        ,40101701PA05764,Cover GSC18MIN3RWPM Top ODU
ACC97729991,PCB Main GSC19/18F2           ,40101701PA02097,Cabinet GWC18GU4WMT Outer
ACC97729991R,HI-LOW V CNTRL BRD GSC19F2 REP,40101701PA00734,Evaporator GSC12FS3/12FK3 WIH
ACC97729992,USE ITEM CODE ACC97729991     ,40101701PA00735,Evaporator GSC18FS3 WIH 1.5TR
ACC97730027,INDICATOR LIGHT COVER GSC12F2 ,40101701PA04766,Evaporator GDSC18RD3/BD3/CD3
ACC97730086,CONTROL BOX TP-HIP GWC18G2/G2N,40101701PA02165,Evaporator GSC12FN3WOU 1T SAC
ACC97730090,THERMOSTAT HOLDER GWC18G2/G2N ,40101701PA02158,Evaporator GSC18FGWWOG 1.5TR
ACC97730097,Remote GWC18G2/G2N            ,40101701PA02158,Evaporator GSC18FGWWOG 1.5TR
ACC97730101,Wire GWC18G2/G2N              ,40101701PA02178,Evaporator GSC12MINVWOM 1T SAC
ACC97730102,Clamp Cable GWC18G2/G2N       ,40101701PA02177,Evaporator GSC12CPZ3RWPC 1T
ACC97730103,PCB Main with Sensor GWC18G2/G,40101701PA02175,Evaporator GSC12TPX3RWPT 1T
ACC97730104,CONTROL BOX ASSY GWC18G2/G2N  ,40101701PA02171,Evaporator GSC12TSZ5RWPT 1T
ACC97730105,CONTROL BX FNT PLT GWC18G2/G2N,40101701PA02161,Evaporator GSC18TSZ3RWPT 1.5TR
ACC97730111,PCB Disp GWC18G2/G2N          ,40101701PA02169,Evaporator GWC18TGZ3RWPT 1.5TR
ACC97730111R,DISPLAY PCB GWC18G2/G2N REPD. ,40101701PA02173,Evaporator GSC18TSZ5RWPT 1.5TR
ACC97730183,Sensor                        ,40101701PA03061,Evaporator GSC18DG3WOH 1.5TR
ACC97730184,"Coil Sensor GSC9F2/12F3/9,12G2",40101701PA03063,Evaporator GWC18UGZ5WPR 1.5TR
ACC97730186,"Room Sensor GSC9F2/12F3/9,12G2",40101701PA03065,Evaporator GSC18GIG5DGOG 1.5TR
ACC97730188,"PCB Disp GSC9F2/12F3/9,12G2   ",40101701PA05333,Evaporator GSC18MIN3RWPM 1.5TR
ACC97730188R,DISPLAY BOARD GSC9F2/12F3 R   ,40101701PA05173,Evaporator GSC12FFZH/DG5RWPH
ACC97730195,"PCB Main GSC9F2/12F3/9,12G2   ",40101701PA05227,Evaporator GSC12FFZH/DG3RWPH
ACC97730195R,PCB GSC9F2/12F3 REPD.         ,40101701PA04954,Evaporator GSC18F/SFZM3RWPM
ACC97730256,ROTARY SWITCH GWC18G1         ,40101701PA05500,Evaporator GSC18USZ5WPR 1.5TR
ACC97730257,THERMOSTAT GWC18G1            ,40101701PA05608,Evaporator GWC18UGZ3WPR 1.5TR
ACC97730260,Power Cord GWC18G1            ,40101701PA05706,Evaporator GSC18SFZR5CWQR Assy
ACC97730261,CNTRL BOX ASSY FRN CVR GWC18G1,40101701PA00740,Evaporator GSC18FD3 WJH 1.5TR
ACC97730624,CONTROL PANEL FOR GWC18G3     ,40101701PA01673,Evaporator GSC12FS3WLH 1T SAC
ACC97730625,PCB Disp GWC18G4              ,40101701PA01657,Evaporator GSC12FV5 1T SAC
ACC97730642,ELECTRIC CONTROL ASSY GWC18G4 ,40101701PA01668,Evaporator GSC12FV5ZGJH 1T SAC
ACC97730644,Power Cord GWC18G3/G4         ,40101701PA02669,Evaporator GSC10FE5 WJM 1.5TR
ACC97730652,Room Sensor GWC18G4           ,40101701PA01667,Evaporator GSC18FV5ZGJH 1.5TR
ACC97730654,PCB Main GWC18G4              ,40101701PA02159,Evaporator GSC12FG5WNG 1T SAC
ACC97730654R,PCB FOR GWC18G4 REPD.         ,40101701PA01679,Evaporator GSC12FR5WMT 1T SAC
ACC97730657,Remote GWC18G4                ,40101701PA01672,Evaporator GSC24FR2WLT 2T SAC
ACC97730664,Room Sensor GWC18G3           ,40101701PA01677,Evaporator POWERCOOL 1T SAC
ACC97730665,CONTROL PANEL FR GWC18G3      ,40101701PA02773,Evaporator GSC18FZ5 WLL 1.5TR
ACC97730752,USE CODE ACP97730752          ,40101701PA01676,Evaporator POWERCOOL 2T SAC
ACC97730756,PCB (7x10PIN) W/O-IC GWC24G3  ,40101701PA01678,Evaporator GWC18GU4WMT 1.5TR
ACC97730756R,PCB 2891AJ GWC24G3 REPD.      ,40101701PA05862,Evaporator GWC18GU3WMT 1.5TR
ACC97730760,PCB Main (9x10PIN)GWC24G3     ,40101701PA02183,Fan GSC18FG7 ODU 1.5TR SAC
ACC97730760R,PCB 2891AJ GWC24G3 REPD.      ,40101701PA04873,Filter GSC18CPZ3RWPC Air 1.5TR
ACC97730775,Remote GWC24G3                ,40101701PA03075,Fan motor MD-5000 ODU 1T SAC
ACC97730818,CONTROL PCB ASSEMBLY GSH19G1  ,40101701PA02494,Fan motor GSC24G3 ODU 1.5TR
ACC97730819,Room Sensor GSH19G1           ,40101701PA02615,Capacitor GSC24FE3 WJM
ACC97731665,Power Cord GSH19G1            ,40101701PA02652,Capacitor GSC18FL3 WJM Fan
ACC97731678,Comp Cap 50 MFD GSH19G1       ,40101701PA02550,Capacitor GSC12F4 Compressor
ACC97731737,THERMISTOR FR CII             ,40101701PA02548,Capacitor GSC12FP3 WIZ
ACC97732957,Remote GSC19G3/F3C            ,40101701PA00768,Capacitor GSC10FS3 WIH Fan
ACC97733006,PCB Main GSC12/18M4/S4        ,40101701PA00770,Capacitor GSC12FS3/FK3 WIH Fan
ACC97733011,PCB Main GSC12/18M4/S4        ,40101701PA02547,Capacitor GSC10FS3WIH/12FG6
ACC97733011R,MAIN BOARD GSC12/18M4/S4 REPD.,40101701PA02546,Capacitor GSC10FS3/12FK3 Fan
ACC97733050,Remote GSC12/18M4/S4          ,40101701PA04754,Capacitor GSC18RD/BD/CD3WOT
ACC97733085,Comp Cap 35 MFD. GSC12M4/S4   ,40101701PA02919,Capacitor Common Fan 1/1.5T
ACC97733125,CONTROL PANEL GWH18G4         ,40101701PA03111,Suct. Valve GSC18FN3WOU 1.5TR
ACC97733130,PCB Main GWH18G4              ,40101701PA02417,Suct. Valve GSC18FW3WOU 1.5TR
ACC97733133,Remote GWC18G5                ,40101701PA05562,Connecting cable GSC18FGAWOG
ACC97733135,PCB Main GWH18G4              ,40101701PA05571,Pipe GSC18MINVWOM
ACC97733142,PCB Disp GSH19F4              ,40101701PA03138,Dis Valve GSC12FG8 1T SAC TCL
ACC97733143R,ELECTRIC DISPLAY BRD GSH19F4 R,40101701PA02439,Cap GSC18FG Service valve
ACC97733151,Coil Sensor GSH19F4           ,40101701PA02251,Suct. Valve GSC18FG7 1.5TR SAC
ACC97733173,INDICATOR FOR LED GSC12F4     ,40101701PA02886,Capacitor GSC12FG Fan 1T SAC
ACC97733179,PCB Disp Box/Cover GSC12F4    ,40101701PA05557,Power Supply Cord GSC24APZRWOU
ACC97733180,PCB Disp GSC12F4              ,40101701PA03184,Fan blade GWC18UGZ5WPR 1.5TR
ACC97733180R,ELECTRIC DISPLAY BRD GSC12F4 R,40101701PA03186,Capacitor GWC12TGZ3RWPT
ACC97733245,PCB Disp GSC24F2              ,40101701PA04875,Fan GSC18CPZ3RWPC ODU 1.5TR
ACC97733246,PCB Main GSC24F2              ,40101701PA04876,Fan GSC12CPZ5RWPC ODU 1T SAC
ACC97734210,PCB Disp GSH19F5              ,40101701PA05300,Fan GSC12F/S FZM3RWPM ODU 1T
ACC97734244,Coil Sensor GSH19F5           ,40101701PA05509,Fan GSC18USZ5WPR ODU 1.5TR SAC
ACC97734249,PCB Main GSH19F5              ,40101701PA05623,Power Supply Cord GWC18UGZ3WPR
ACC97734249R,CONTROL BOARD ASSY GSH19F5 R  ,40101701PA02434,Suct. Valve GSC12FQ2WNC 1T SAC
ACC97734253,USE ITEM CODE ACC97734319     ,40101701PA02411,Fan GSC12FR5WNT ODU 1T SAC TCL
ACC97734263,Room Sensor GSH19F5           ,40101701PA02911,Capacitor Common 45mfd440VAC
ACC97734265,Coil Sensor GSH19F5           ,40101701PA03197,Capacitor GSH18FYNWMT Fan
ACC97734270,PFC CONTROL BOARD GSH19F5     ,40101701PA02651,Capacitor GSC24FD2 WJH Fan
ACC97734272,PCB Main GSH19F5              ,40101701PA00124,Grill GWC19G3 Front Intake
ACC97734301,EVP COIL SENSR ASY GSH12/19F5 ,40101701PA04789,Remote Control
ACC97734313,PCB Disp GSH12F5              ,40101701PA04773,Front panel GSC18FG8MOG 1.5TR
ACC97734319,Remote GSH12/19F5             ,40101701PA05796,Front panel 1/1.5/2T SAC
ACC97734321,CONTROL BOARD ASSY(IDU/GSH12F5,40101701PA02202,Front panel GSC12TPX5RWPT 1T
ACC97734321R,CNTRL BOARD ASSY(IDU/GSH12F5 R,40101701PA03263,Middle Panel GSC18TSZ3RWPT
ACC97734343,Coil Sensor GSH12F5           ,40101701PA03266,Middle Panel GSC24TSZ3RWPT 2T
ACC97734344,Discharge Sensor GSH12F5      ,40101701PA05625,Grill GWC18UGZ3WPR Front ASSY
ACC97734345,BRIDGE RECTIFIER GSH12F5      ,40101701PA02209,Remote Control GSC12FD3WJH 1T
ACC97734347,CONTROL BOARD ASSY(ODU/GSH12F5,40101701PA00189,Panel GSC 18 FD 3 WJH Rear
ACC97734347R,CNTRL BOARD ASSY(ODU/GSH12F5 R,40101701PA03732,Fan GSC18FG Guard LDP coated
ACC97734352,IPM  ASSY GSH12F5             ,40101701PA00154,Panel GSC 18 FV 5 Rear 1.5TR
ACC97734378,CNTRL BOX ASSY GWC18G1        ,40101701PA02226,Grill GWC18GF2WLL Front frame
ACC97734965,Remote GWC18GC                ,40101701PA02225,Front panel GWC18GF2WLL 1.5TR
ACC97734967,PCB Main GWC18GC/GCN          ,40101701PA03329,Front panel GSC12FG6BLG 1T SAC
ACC97734967R,MAIN PCB+SENS GWC18GC/GCN REPD,40101701PA03330,Front panel GSC12FG6WLG 1T SAC
ACC97734968,PCB Disp GWC18GC/GCN          ,40101701PA04772,Front panel GSC18FG6BLG B8
ACC97735592,Remote GSC24G3                ,40101701PA03341,Front panel GSC18FT5WNG 1.5TR
ACC97735607,Room Sensor GSC24GT3          ,40101701PA04787,Rear Panel GSH18FYNWMT 1.5TR
ACC97735620,Room Sensor GSC18GT3          ,40101701PA01624,Power Supply Cord GSC18FV5
ACC97735691,PCB Disp GSC24G3              ,40101701PA05558,Louver GSC18RD3WOT 1.5TR SAC
ACC97735691R,PCB DIPAY WITH LED GSC24G3 REP,40101701PA03373,Louver GSC24TSZ3RWPT A 2T SAC
ACC97735701R,MAIN PCB WITH LED GSC24G3 REPD,40101701PA03374,Louver GSC24TSZ3RWPT B 2T SAC
ACC97735702,Remote GSC24G3                ,40101701PA03375,Louver GSC18TSZ5RWPT A 1.5TR
ACC97735716,PCB Main GWC18G5              ,40101701PA03376,Louver GSC18TSZ5RWPT B 1.5TR
ACC97735716R,PCB Main GWC18G5REPD.         ,40101701PA04882,Louver GSC18CPZ3RWPC
ACC97735725,Condensor Sensor GWC18G5      ,40101701PA02252,Dis Valve GSC18FG7 1.5TR SAC
ACC97735730,PCB Disp GSC13FAWHM           ,40101701PA02251,Suct. Valve GSC18FG7 1.5TR SAC
ACC97735730R,INDICATR BRD ASSY GSC13FAWHM R,40101701PA00606,Louver GSC18FK3WLH Air-1 1.5TR
ACC97735734,Room Sensor GSC13FAWHM        ,40101701PA02074,Louver GSC18FJ2/3WLL 1.5TR SAC
ACC97735747,Coil Sensor GSC13FAWHM        ,40101701PA01553,Louver GSC18FR3WLT 1.5TR SAC
ACC97735753,Remote GSC10/13/18FAWHM       ,40101701PA02253,Louver GSH18FYNWMT Horizontal
ACC97735758R,PCB Main GSC13FAWHMREP        ,40101701PA01589,Louver POWERCOOL 1.5TR SAC TCL
ACC97735759,PROGRAM CHIP GSC13FAWHM       ,40101701PA02911,Capacitor Common 45mfd440VAC
ACC97736401,PCB Disp GSC10FAWHM           ,40101701PA02647,Capacitor GSH19G1 Fan motor 1T
ACC97736401R,INDICATR BRD ASSY GSC10FAWHM R,40101701PA02540,Transformer 25 MFD 0.75/1-W 2T
ACC97736422,PCB Main GSC10FAWHM           ,40101701PA02539,Capacitor 80/100 MFD 2-S
ACC97736423,PROGRAM CHIP GSC10FAWHM       ,40101701PA02909,Capacitor Common Compressor
ACC97736448,INDICATOR FOR LED GSC18FAWHM  ,40101701PA02486,Capacitor GSC13FA WHM Fan
ACC97736455,PCB Disp GSC18FAWHM           ,40101701PA01871,Remote Control ALLGALANZMODELS
ACC97736455R,DISPLAY BOARD ASSYGSC18FAWHM R,40101701PA02532,Transformer GSH19G1 1.5TR SAC
ACC97736464,Room Sensor GSC18FAWHM        ,40101701PA02485,Capacitor GSC18FS3/18FG6 Fan
ACC97736474,PCB Main GSC18FAWHM           ,40101701PA02530,Capacitor GSC19/18F2
ACC97736474R,PCB Main GSC18FAWHMRE         ,40101701PA02528,Capacitor GWC18G2N Compressor
ACC97736475,PROGRAM CHIP GSC18FAWHM       ,40101701PA02527,Capacitor GSC12F2 Compressor
ACC97736512,PCB Disp GSC10FAWHM           ,40101701PA00526,Plate GWC24G3 Base 2T WAC GREE
ACC97736512R,DISPLAY BOARD GSC10GAWHH REP  ,40101701PA01941,Sensor GSC19G3 Ambient Temp
ACC97736525,PCB Main GSC10GAWHH           ,40101701PA02607,Capacitor GSC19/18F2 Fan motor
ACC97736525R,MAIN PCB M504F1J GSC10GAWHH RE,32101502SD00349,PCBA Main board GSC12G2 Gree
ACC97736527,Room Sensor GSC10GAWHH        ,40101701PA02525,Capacitor GWC18G2 Compressor
ACC97736528,Coil Sensor GSC10GAWHH        ,40101701PA02645,"Capacitor 1-S,MD5000 Fan motor"
ACC97736542,REMOTE CONTROL GSC10GA/13GAWHH,40101701PA02524,Capacitor GSC12/18M4/S4
ACC97736596,REMOTE CONTROLLER GSC13GAWHH  ,40101701PA02483,Capacitor GSC19/18F2 Fan motor
ACC97736598,PCB Disp GSC13FAWHM           ,40101701PA02482,Capacitor GWC18G3 Compressor
ACC97736598R,DISPLAY GSC13GAWHH R          ,40101701PA02523,Capacitor GSC12F4 Fan motor
ACC97736605,Room Sensor GSC13FAWHH        ,40101701PA02522,Capacitor GSC10FA WHM Fan
